GO.ID	Term	Annotated	Significant	Expected	p_val	FDR	status_name	DAG_level	study	comparison	genelist	comb
GO:0006355	regulation of transcription, DNA-templat...	2939	573	420.07	2.06917587861981e-16	1.07245385788865e-13	significant	11	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0032870	cellular response to hormone stimulus	1364	303	194.95	5.25418735522868e-16	2.26937108851252e-13	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0071495	cellular response to endogenous stimulus	1375	304	196.53	9.08173415940466e-16	3.62081754986111e-13	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010556	regulation of macromolecule biosynthetic...	3473	655	496.39	1.63945288333357e-15	5.66485619621193e-13	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0032774	RNA biosynthetic process	3293	621	470.66	1.07681936781104e-14	3.2830322255086e-12	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0080090	regulation of primary metabolic process	4218	766	602.87	3.11171799008124e-14	8.48843912767952e-12	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0007165	signal transduction	2117	424	302.58	4.54065067361245e-14	1.16042471327441e-11	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0016070	RNA metabolic process	5257	927	751.37	5.68739838449081e-14	1.33989935576436e-11	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0071310	cellular response to organic substance	1503	317	214.82	1.46133042412864e-13	3.15586482844114e-11	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048519	negative regulation of biological proces...	2188	428	312.73	1.36102105869473e-12	2.59231623098599e-10	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0032446	protein modification by small protein co...	691	166	98.76	4.32884088927143e-12	7.47879410969795e-10	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009755	hormone-mediated signaling pathway	1125	244	160.79	5.77569772858041e-12	9.65659397652654e-10	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0071365	cellular response to auxin stimulus	219	71	31.3	7.34801316845142e-12	1.19014850787762e-09	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0044248	cellular catabolic process	1933	381	276.28	9.4417983705531e-12	1.48293457438111e-09	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009083	branched-chain amino acid catabolic proc...	21	17	3	1.4174081119299e-11	2.16071360121549e-09	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0006552	leucine catabolic process	15	14	2.14	1.89617295925573e-11	2.80796127080642e-09	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048580	regulation of post-embryonic development	877	197	125.35	2.90936498644979e-11	4.18867742354702e-09	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0016567	protein ubiquitination	644	154	92.05	3.71381227800169e-11	5.20234838834669e-09	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048518	positive regulation of biological proces...	1830	360	261.56	4.76365263163219e-11	6.49737147098675e-09	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0016054	organic acid catabolic process	285	83	40.73	6.91812046253681e-11	8.96415458933207e-09	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0046395	carboxylic acid catabolic process	285	83	40.73	6.91812046253681e-11	8.96415458933207e-09	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0034654	nucleobase-containing compound biosynthe...	3829	679	547.27	1.2826831886735e-10	1.62149926021823e-08	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:2000026	regulation of multicellular organismal d...	1107	233	158.22	3.43408644741179e-10	4.04519774021257e-08	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0051239	regulation of multicellular organismal p...	1160	242	165.8	3.73050355162935e-10	4.29671109068776e-08	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048367	shoot system development	1699	332	242.84	6.24544598166872e-10	7.03698837456282e-08	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0016071	mRNA metabolic process	697	159	99.62	7.43266495355519e-10	8.19648988388863e-08	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0044242	cellular lipid catabolic process	169	55	24.15	1.37488120026805e-09	1.48458526270611e-07	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0050793	regulation of developmental process	1446	287	206.67	1.96872831256426e-09	2.08243241714705e-07	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010243	response to organonitrogen compound	365	95	52.17	2.36574937091819e-09	2.4523357978938e-07	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010410	hemicellulose metabolic process	163	53	23.3	2.81205065284048e-09	2.85781539875926e-07	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048366	leaf development	820	178	117.2	4.1216768412078e-09	4.1082021284577e-07	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0001101	response to acid chemical	2888	519	412.78	4.52350038994181e-09	4.42364198510725e-07	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048827	phyllome development	1087	224	155.36	5.11517933758794e-09	4.86388056033341e-07	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0051716	cellular response to stimulus	4091	707	584.72	5.16136274007983e-09	4.86388056033341e-07	significant	3	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0090693	plant organ senescence	345	90	49.31	5.46120572682592e-09	5.05454094323906e-07	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0110156	methylguanosine-cap decapping	30	18	4.29	9.17131972204891e-09	7.79261477366877e-07	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0070647	protein modification by small protein co...	865	184	123.63	1.11819549645803e-08	9.34775364216449e-07	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0031086	nuclear-transcribed mRNA catabolic proce...	22	15	3.14	1.30136814376887e-08	1.05390485768032e-06	significant	11	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0031087	deadenylation-independent decapping of n...	22	15	3.14	1.30136814376887e-08	1.05390485768032e-06	significant	12	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0000160	phosphorelay signal transduction system	282	76	40.31	1.84872140621153e-08	1.47414200744528e-06	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0006139	nucleobase-containing compound metabolic...	6759	1104	966.05	4.28330342226488e-08	3.26475906435277e-06	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0099402	plant organ development	2096	385	299.58	5.11194405260365e-08	3.83988493110793e-06	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010411	xyloglucan metabolic process	98	35	14.01	9.85405438921916e-08	7.09355054157263e-06	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0016042	lipid catabolic process	213	60	30.44	1.04428074371225e-07	7.414393280357e-06	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:2000241	regulation of reproductive process	618	136	88.33	1.19462656624902e-07	8.14703880640615e-06	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010150	leaf senescence	331	83	47.31	1.36376533278733e-07	9.17973470108668e-06	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0046700	heterocycle catabolic process	395	95	56.46	1.48856474957845e-07	9.89132191931421e-06	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048523	negative regulation of cellular process	1313	254	187.66	1.67933636654558e-07	1.07456794911182e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0043617	cellular response to sucrose starvation	12	10	1.72	1.7630857647846e-07	1.11439920961934e-05	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:1901575	organic substance catabolic process	1984	363	283.57	1.91537361836797e-07	1.19607005590376e-05	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0006397	mRNA processing	517	117	73.89	1.96289783175759e-07	1.2111546978571e-05	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010629	negative regulation of gene expression	1005	202	143.64	1.99760360658724e-07	1.21806817564019e-05	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:1901361	organic cyclic compound catabolic proces...	485	111	69.32	2.19880003806639e-07	1.32516053456955e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010605	negative regulation of macromolecule met...	1283	248	183.38	2.51505728441191e-07	1.49833815001229e-05	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:1901700	response to oxygen-containing compound	3626	620	518.26	2.63914235265899e-07	1.55439486520813e-05	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009063	cellular amino acid catabolic process	170	50	24.3	2.77551367298608e-07	1.6163468951783e-05	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0032269	negative regulation of cellular protein ...	239	64	34.16	3.02693136469917e-07	1.71484187241686e-05	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0051248	negative regulation of protein metabolic...	239	64	34.16	3.02693136469917e-07	1.71484187241686e-05	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0040029	regulation of gene expression, epigeneti...	466	107	66.6	3.04390222385397e-07	1.71484187241686e-05	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010928	regulation of auxin mediated signaling p...	69	27	9.86	3.3823479652467e-07	1.88502252729824e-05	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048583	regulation of response to stimulus	1538	289	219.82	3.55794148710611e-07	1.96178837528415e-05	significant	4	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0014070	response to organic cyclic compound	670	143	95.76	3.8409086979551e-07	2.09551892436856e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:1905392	plant organ morphogenesis	851	174	121.63	4.47495070791032e-07	2.41600724157283e-05	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009908	flower development	911	184	130.21	4.96388296006574e-07	2.59876822040614e-05	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0090567	reproductive shoot system development	941	189	134.5	5.16413454252826e-07	2.6765709333924e-05	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0045493	xylan catabolic process	18	12	2.57	5.72171096539847e-07	2.90741450330002e-05	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0019439	aromatic compound catabolic process	464	105	66.32	8.12280869625026e-07	4.02492561096108e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009845	seed germination	442	101	63.17	8.15391065311429e-07	4.02492561096108e-05	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048522	positive regulation of cellular process	1321	251	188.81	8.77285816707324e-07	4.27908614954002e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0044270	cellular nitrogen compound catabolic pro...	399	93	57.03	8.83392278604636e-07	4.27908614954002e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009062	fatty acid catabolic process	93	32	13.29	8.94699927096185e-07	4.29373122420326e-05	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010200	response to chitin	211	57	30.16	9.61997390266172e-07	4.5743417190363e-05	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009966	regulation of signal transduction	718	149	102.62	1.23266055290026e-06	5.66974065492642e-05	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009873	ethylene-activated signaling pathway	173	49	24.73	1.23611941733877e-06	5.66974065492642e-05	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010045	response to nickel cation	22	13	3.14	1.42353691347157e-06	6.47209808993259e-05	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0090698	post-embryonic plant morphogenesis	328	79	46.88	1.50040288549109e-06	6.76225057000028e-05	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0006635	fatty acid beta-oxidation	78	28	11.15	1.61615689562546e-06	7.22115619829891e-05	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010383	cell wall polysaccharide metabolic proce...	250	64	35.73	1.65107476730498e-06	7.3141201016596e-05	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0060918	auxin transport	210	56	30.01	1.85339777167787e-06	8.1408141106834e-05	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0030100	regulation of endocytosis	20	12	2.86	2.93311322634024e-06	0.000124609228296078	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0007062	sister chromatid cohesion	56	22	8	3.75809466698082e-06	0.000158359387471233	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0034655	nucleobase-containing compound catabolic...	284	69	40.59	4.85646791945295e-06	0.000201368585812197	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0071369	cellular response to ethylene stimulus	232	59	33.16	5.14191045563668e-06	0.000211512078504483	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048573	photoperiodism, flowering	306	73	43.74	5.27914624295833e-06	0.000214496738039978	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0046373	L-arabinose metabolic process	15	10	2.14	5.29723759774593e-06	0.000214496738039978	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009914	hormone transport	217	56	31.02	5.49474761940326e-06	0.00022076958846021	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010951	negative regulation of endopeptidase act...	87	29	12.43	5.8667252844255e-06	0.000232116314115858	significant	11	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0052548	regulation of endopeptidase activity	87	29	12.43	5.8667252844255e-06	0.000232116314115858	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0046487	glyoxylate metabolic process	10	8	1.43	5.94335132097915e-06	0.000233366590126022	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010016	shoot system morphogenesis	340	79	48.6	6.37725339343932e-06	0.000248521085249594	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0019395	fatty acid oxidation	92	30	13.15	6.74581140591868e-06	0.0002589891890139	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0052547	regulation of peptidase activity	92	30	13.15	6.74581140591868e-06	0.0002589891890139	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0033993	response to lipid	1689	304	241.41	7.9361005586782e-06	0.0002976672482117	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010199	organ boundary specification between lat...	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0035278	miRNA mediated inhibition of translation	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	12	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0040009	regulation of growth rate	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0040033	negative regulation of translation, ncRN...	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	11	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0045806	negative regulation of endocytosis	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	8	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048261	negative regulation of receptor-mediated...	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	9	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0048859	formation of anatomical boundary	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0090691	formation of plant organ boundary	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:1900186	negative regulation of clathrin-dependen...	6	6	0.86	8.49985582391116e-06	0.0002976672482117	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0045935	positive regulation of nucleobase-contai...	511	109	73.04	9.08318703293654e-06	0.000315960794575235	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010466	negative regulation of peptidase activit...	89	29	12.72	9.69667232866375e-06	0.000335052351196428	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0051241	negative regulation of multicellular org...	290	69	41.45	1.03373883195477e-05	0.000354825719604078	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0018106	peptidyl-histidine phosphorylation	47	19	6.72	1.04505773168703e-05	0.000356350935745649	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010315	auxin efflux	22	12	3.14	1.13814534815046e-05	0.000385556035259073	significant	10	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0009646	response to absence of light	99	31	14.15	1.20974721683784e-05	0.000404523859669065	significant	7	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0010042	response to manganese ion	36	16	5.15	1.23562881159934e-05	0.000410529751956369	significant	6	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0040007	growth	1122	211	160.37	1.29295254805255e-05	0.000426839048188303	significant	2	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0006914	autophagy	86	28	12.29	1.39444785780178e-05	0.000454554921194129	significant	5	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
GO:0000380	alternative mRNA splicing, via spliceoso...	48	19	6.86	1.4986860100911e-05	0.000485480599393885	significant	13	SRP356530	LEAVES_D-LEAVES_C	topGO_DOWN_pval0.05.tsv	SRP356530/LEAVES_D-LEAVES_C
